timestamp,elapsed_sec,event,ear,mar,frame_counter,total_blinks,total_yawns
16:18:01,279.7,DROWSY,0.215,0.203,20,89,0
16:18:01,279.7,DROWSY,0.229,0.203,21,89,0
16:18:01,279.8,DROWSY,0.229,0.203,22,89,0
16:18:01,279.8,DROWSY,0.243,0.154,23,89,0
16:18:01,279.9,DROWSY,0.219,0.214,24,89,0
16:18:01,279.9,DROWSY,0.219,0.214,25,89,0
16:18:01,280.0,DROWSY,0.25,0.138,26,89,0
16:18:01,280.0,DROWSY,0.25,0.138,27,89,0
16:19:14,352.8,DROWSY,0.247,0.164,20,113,0
16:19:14,352.8,DROWSY,0.247,0.164,21,113,0
16:19:14,352.9,DROWSY,0.247,0.175,22,113,0
16:19:14,352.9,DROWSY,0.232,0.219,23,113,0
16:19:14,353.0,DROWSY,0.229,0.236,24,113,0
16:19:14,353.0,DROWSY,0.229,0.236,25,113,0
16:19:14,353.0,DROWSY,0.225,0.23,26,113,0
16:19:14,353.1,DROWSY,0.225,0.23,27,113,0
16:19:14,353.2,DROWSY,0.232,0.205,28,113,0
16:19:14,353.2,DROWSY,0.232,0.205,29,113,0
16:19:14,353.3,DROWSY,0.237,0.285,30,113,0
16:19:45,384.2,DROWSY,0.243,0.04,20,120,0
16:19:45,384.3,DROWSY,0.243,0.04,21,120,0
16:19:45,384.3,DROWSY,0.222,0.063,22,120,0
16:19:45,384.4,DROWSY,0.222,0.063,23,120,0
16:19:45,384.4,DROWSY,0.228,0.072,24,120,0
16:19:45,384.4,DROWSY,0.228,0.072,25,120,0
16:19:45,384.5,DROWSY,0.236,0.053,26,120,0
16:19:45,384.5,DROWSY,0.236,0.053,27,120,0
16:19:46,384.6,DROWSY,0.236,0.068,28,120,0
16:19:46,384.6,DROWSY,0.215,0.105,29,120,0
16:19:46,384.7,DROWSY,0.215,0.105,30,120,0
16:19:46,384.7,DROWSY,0.236,0.052,31,120,0
16:19:46,384.8,DROWSY,0.236,0.052,32,120,0
16:19:46,384.8,DROWSY,0.226,0.008,33,120,0
16:19:46,384.9,DROWSY,0.226,0.008,34,120,0
16:19:46,384.9,DROWSY,0.246,0.035,35,120,0
16:19:46,385.0,DROWSY,0.222,0.043,36,120,0
16:19:46,385.0,DROWSY,0.222,0.043,37,120,0
16:19:46,385.1,DROWSY,0.25,0.05,38,120,0
16:19:46,385.1,DROWSY,0.25,0.05,39,120,0
16:19:47,386.5,DROWSY,0.247,0.076,20,121,0
16:19:48,386.6,DROWSY,0.247,0.076,21,121,0
16:19:48,386.6,DROWSY,0.232,0.05,22,121,0
16:19:48,386.7,DROWSY,0.232,0.05,23,121,0
16:19:48,386.7,DROWSY,0.227,0.075,24,121,0
16:20:12,411.6,DROWSY,0.233,0.1,20,137,0
16:20:13,411.6,DROWSY,0.236,0.095,21,137,0
16:20:13,411.7,DROWSY,0.236,0.095,22,137,0
16:20:13,411.7,DROWSY,0.236,0.14,23,137,0
16:20:13,411.9,DROWSY,0.243,0.161,24,137,0
16:21:13,472.3,DROWSY,0.182,0.018,20,159,0
16:21:13,472.3,DROWSY,0.199,0.027,21,159,0
16:21:13,472.4,DROWSY,0.199,0.027,22,159,0
16:21:13,472.4,DROWSY,0.2,0.018,23,159,0
16:21:13,472.5,DROWSY,0.182,0.063,24,159,0
16:21:13,472.5,DROWSY,0.182,0.063,25,159,0
16:21:14,472.6,DROWSY,0.191,0.009,26,159,0
16:21:14,472.6,DROWSY,0.191,0.009,27,159,0
16:21:14,472.6,DROWSY,0.185,0.027,28,159,0
16:21:14,472.7,DROWSY,0.187,0.03,29,159,0
16:21:14,472.7,DROWSY,0.208,0.064,30,159,0
16:21:14,472.8,DROWSY,0.191,0.045,31,159,0
16:21:14,472.8,DROWSY,0.191,0.045,32,159,0
16:21:14,472.9,DROWSY,0.193,0.033,33,159,0
16:21:14,472.9,DROWSY,0.193,0.033,34,159,0
16:21:14,473.0,DROWSY,0.19,0.03,35,159,0
16:21:14,473.0,DROWSY,0.19,0.03,36,159,0
16:21:14,473.1,DROWSY,0.204,0.093,37,159,0
16:21:14,473.1,DROWSY,0.211,0.009,38,159,0
16:21:14,473.2,DROWSY,0.199,0.009,39,159,0
16:21:14,473.2,DROWSY,0.204,0.045,40,159,0
16:21:14,473.2,DROWSY,0.204,0.045,41,159,0
16:21:14,473.3,DROWSY,0.207,0.047,42,159,0
16:21:14,473.3,DROWSY,0.207,0.047,43,159,0
16:21:14,473.4,DROWSY,0.182,0.018,44,159,0
16:21:14,473.4,DROWSY,0.182,0.018,45,159,0
16:21:14,473.5,DROWSY,0.201,0.048,46,159,0
16:21:14,473.5,DROWSY,0.204,0.018,47,159,0
16:21:15,473.6,DROWSY,0.196,0.018,48,159,0
16:21:15,473.6,DROWSY,0.195,0.027,49,159,0
16:21:15,473.7,DROWSY,0.195,0.027,50,159,0
16:21:15,473.7,DROWSY,0.187,0.018,51,159,0
16:21:15,473.8,DROWSY,0.187,0.018,52,159,0
16:21:15,473.8,DROWSY,0.191,0.027,53,159,0
16:21:15,473.9,DROWSY,0.204,0.018,54,159,0
16:21:15,473.9,DROWSY,0.204,0.018,55,159,0
16:21:15,474.0,DROWSY,0.204,0.018,56,159,0
16:21:15,474.0,DROWSY,0.197,0.062,57,159,0
16:21:15,474.0,DROWSY,0.219,0.091,58,159,0
16:21:15,474.1,DROWSY,0.219,0.091,59,159,0
16:21:15,474.2,DROWSY,0.182,0.094,60,159,0
16:21:15,474.2,DROWSY,0.199,0.091,61,159,0
16:21:15,474.3,DROWSY,0.199,0.091,62,159,0
16:21:15,474.3,DROWSY,0.199,0.091,63,159,0
16:21:15,474.4,DROWSY,0.189,0.125,64,159,0
16:21:15,474.4,DROWSY,0.189,0.125,65,159,0
16:21:15,474.4,DROWSY,0.182,0.0,66,159,0
16:21:27,485.9,DROWSY,0.204,0.026,20,160,0
16:21:27,486.0,DROWSY,0.204,0.026,21,160,0
16:21:27,486.0,DROWSY,0.204,0.029,22,160,0
16:21:27,486.1,DROWSY,0.204,0.029,23,160,0
16:21:28,487.1,DROWSY,0.23,0.074,20,161,0
16:21:28,487.2,DROWSY,0.23,0.074,21,161,0
16:21:28,487.2,DROWSY,0.211,0.185,22,161,0
16:21:28,487.3,DROWSY,0.211,0.185,23,161,0
16:21:28,487.3,DROWSY,0.216,0.145,24,161,0
16:21:28,487.4,DROWSY,0.216,0.145,25,161,0
16:21:28,487.4,DROWSY,0.187,0.025,26,161,0
16:21:28,487.4,DROWSY,0.187,0.025,27,161,0
16:21:28,487.5,DROWSY,0.208,0.193,28,161,0
16:21:29,487.6,DROWSY,0.222,0.14,29,161,0
16:21:29,487.6,DROWSY,0.222,0.14,30,161,0
16:21:29,487.7,DROWSY,0.244,0.184,31,161,0
16:21:29,487.7,DROWSY,0.244,0.184,32,161,0
16:21:29,487.8,DROWSY,0.245,0.151,33,161,0
16:21:29,487.8,DROWSY,0.245,0.151,34,161,0
16:21:29,487.9,DROWSY,0.241,0.218,35,161,0
16:21:29,487.9,DROWSY,0.221,0.213,36,161,0
16:21:29,487.9,DROWSY,0.221,0.213,37,161,0
16:21:29,488.0,DROWSY,0.236,0.214,38,161,0
16:21:29,488.0,DROWSY,0.236,0.214,39,161,0
16:21:29,488.1,DROWSY,0.23,0.231,40,161,0
16:21:29,488.1,DROWSY,0.23,0.231,41,161,0
16:21:29,488.2,DROWSY,0.249,0.191,42,161,0
16:23:05,583.8,DROWSY,0.222,0.093,20,187,0
16:23:05,583.9,DROWSY,0.236,0.095,21,187,0
16:23:05,583.9,DROWSY,0.236,0.095,22,187,0
16:23:06,585.1,DROWSY,0.221,0.109,20,188,0
16:23:06,585.2,DROWSY,0.221,0.109,21,188,0
16:23:06,585.2,DROWSY,0.221,0.096,22,188,0
16:23:09,588.1,DROWSY,0.228,0.087,20,192,0
16:23:09,588.2,DROWSY,0.225,0.096,21,192,0
16:23:09,588.2,DROWSY,0.225,0.113,22,192,0
16:23:09,588.3,DROWSY,0.225,0.113,23,192,0
16:23:09,588.3,DROWSY,0.214,0.072,24,192,0
16:23:09,588.4,DROWSY,0.214,0.072,25,192,0
16:23:09,588.5,DROWSY,0.217,0.087,26,192,0
16:23:09,588.5,DROWSY,0.223,0.096,27,192,0
16:23:10,588.6,DROWSY,0.223,0.096,28,192,0
16:23:10,588.6,DROWSY,0.239,0.131,29,192,0
16:23:10,588.7,DROWSY,0.239,0.131,30,192,0
16:23:10,588.7,DROWSY,0.232,0.111,31,192,0
16:23:10,588.8,DROWSY,0.232,0.077,32,192,0
16:23:10,588.8,DROWSY,0.232,0.077,33,192,0
16:23:10,588.9,DROWSY,0.233,0.117,34,192,0
16:23:10,588.9,DROWSY,0.233,0.117,35,192,0
16:23:10,589.0,DROWSY,0.235,0.095,36,192,0
16:23:26,604.7,DROWSY,0.244,0.052,20,202,0
16:23:26,604.7,DROWSY,0.23,0.051,21,202,0
16:23:26,604.8,DROWSY,0.23,0.051,22,202,0
16:23:26,604.8,DROWSY,0.241,0.067,23,202,0
16:23:26,604.9,DROWSY,0.224,0.071,24,202,0
16:23:26,604.9,DROWSY,0.224,0.071,25,202,0
16:23:26,605.0,DROWSY,0.23,0.09,26,202,0
16:23:26,605.0,DROWSY,0.23,0.09,27,202,0
16:23:26,605.1,DROWSY,0.235,0.073,28,202,0
16:23:26,605.1,DROWSY,0.218,0.027,29,202,0
16:23:26,605.2,DROWSY,0.218,0.027,30,202,0
16:23:26,605.2,DROWSY,0.238,0.052,31,202,0
16:23:26,605.3,DROWSY,0.238,0.052,32,202,0
16:23:26,605.3,DROWSY,0.243,0.045,33,202,0
16:23:26,605.4,DROWSY,0.243,0.045,34,202,0
16:23:26,605.4,DROWSY,0.216,0.062,35,202,0
16:23:26,605.5,DROWSY,0.218,0.039,36,202,0
16:23:26,605.5,DROWSY,0.218,0.039,37,202,0
16:23:26,605.5,DROWSY,0.226,0.063,38,202,0
16:23:27,605.6,DROWSY,0.226,0.063,39,202,0
16:23:27,605.7,DROWSY,0.205,0.046,40,202,0
16:23:27,605.7,DROWSY,0.205,0.047,41,202,0
16:23:27,605.8,DROWSY,0.205,0.047,42,202,0
16:23:27,605.8,DROWSY,0.209,0.025,43,202,0
16:23:27,605.9,DROWSY,0.209,0.025,44,202,0
16:23:27,605.9,DROWSY,0.225,0.045,45,202,0
16:23:27,606.0,DROWSY,0.225,0.045,46,202,0
16:23:27,606.0,DROWSY,0.232,0.039,47,202,0
16:23:27,606.1,DROWSY,0.229,0.041,48,202,0
16:23:27,606.1,DROWSY,0.229,0.041,49,202,0
16:23:27,606.1,DROWSY,0.229,0.027,50,202,0
16:23:27,606.2,DROWSY,0.229,0.027,51,202,0
16:23:27,606.2,DROWSY,0.238,0.036,52,202,0
16:23:27,606.3,DROWSY,0.238,0.036,53,202,0
16:23:27,606.4,DROWSY,0.224,0.055,54,202,0
16:23:27,606.4,DROWSY,0.232,0.052,55,202,0
16:23:27,606.5,DROWSY,0.232,0.052,56,202,0
16:23:27,606.5,DROWSY,0.22,0.046,57,202,0
16:23:27,606.5,DROWSY,0.22,0.046,58,202,0
16:23:28,606.6,DROWSY,0.222,0.049,59,202,0
16:23:28,606.6,DROWSY,0.222,0.049,60,202,0
16:23:28,606.7,DROWSY,0.232,0.043,61,202,0
16:23:28,606.7,DROWSY,0.233,0.049,62,202,0
16:23:28,606.8,DROWSY,0.233,0.049,63,202,0
16:23:28,606.8,DROWSY,0.22,0.047,64,202,0
16:23:28,606.9,DROWSY,0.22,0.047,65,202,0
16:23:28,606.9,DROWSY,0.223,0.057,66,202,0
16:23:28,607.0,DROWSY,0.223,0.057,67,202,0
16:23:28,607.0,DROWSY,0.216,0.048,68,202,0
16:23:28,607.1,DROWSY,0.205,0.047,69,202,0
16:23:28,607.1,DROWSY,0.205,0.047,70,202,0
16:23:28,607.2,DROWSY,0.227,0.037,71,202,0
16:23:28,607.2,DROWSY,0.227,0.037,72,202,0
16:23:28,607.2,DROWSY,0.212,0.039,73,202,0
16:23:28,607.3,DROWSY,0.212,0.039,74,202,0
16:23:28,607.3,DROWSY,0.209,0.046,75,202,0
16:23:28,607.4,DROWSY,0.237,0.069,76,202,0
16:23:28,607.4,DROWSY,0.237,0.069,77,202,0
16:23:28,607.5,DROWSY,0.233,0.076,78,202,0
16:23:28,607.5,DROWSY,0.233,0.076,79,202,0
16:23:29,607.6,DROWSY,0.219,0.05,80,202,0
16:23:29,607.6,DROWSY,0.219,0.05,81,202,0
16:23:29,607.7,DROWSY,0.247,0.086,82,202,0
16:23:30,608.8,DROWSY,0.224,0.073,20,203,0
16:23:30,608.8,DROWSY,0.238,0.095,21,203,0
16:23:30,608.9,DROWSY,0.229,0.057,22,203,0
16:23:30,608.9,DROWSY,0.229,0.057,23,203,0
16:23:30,609.0,DROWSY,0.23,0.114,24,203,0
16:23:30,609.0,DROWSY,0.23,0.114,25,203,0
16:23:30,609.0,DROWSY,0.229,0.093,26,203,0
16:23:30,609.1,DROWSY,0.229,0.093,27,203,0
16:23:30,609.1,DROWSY,0.212,0.029,28,203,0
16:23:30,609.2,DROWSY,0.212,0.029,29,203,0
16:23:30,609.2,DROWSY,0.23,0.108,30,203,0
